host,para,weight
h_OG0004702,p_OG0003293,4
h_OG0006389,p_OG0003293,4
h_OG0006717,p_OG0003293,4
h_OG0007059,p_OG0003293,4
h_OG0007138,p_OG0003293,4
h_OG0008189,p_OG0003293,4
h_OG0010209,p_OG0003293,4
h_OG0011845,p_OG0003293,4
h_OG0012266,p_OG0003293,4
h_OG0002534,p_OG0003295,4
h_OG0003884,p_OG0003295,4
h_OG0004702,p_OG0003295,4
h_OG0010652,p_OG0003295,6
h_OG0012266,p_OG0003295,4
h_OG0000147,p_OG0003300,4
h_OG0000256,p_OG0003300,4
h_OG0002319,p_OG0003300,3
h_OG0006975,p_OG0003300,4
h_OG0008118,p_OG0003300,4
h_OG0008931,p_OG0003300,4
h_OG0009951,p_OG0003300,4
h_OG0010049,p_OG0003300,4
h_OG0009310,p_OG0003301,5
h_OG0010141,p_OG0003301,4
h_OG0000941,p_OG0003304,5
h_OG0001241,p_OG0003304,6
h_OG0001792,p_OG0003304,4
h_OG0002090,p_OG0003304,4
h_OG0003523,p_OG0003304,4
h_OG0003834,p_OG0003304,4
h_OG0004264,p_OG0003304,4
h_OG0005185,p_OG0003304,4
h_OG0006022,p_OG0003304,5
h_OG0007324,p_OG0003304,4
h_OG0009168,p_OG0003304,4
h_OG0010254,p_OG0003304,4
h_OG0011489,p_OG0003304,4
h_OG0011514,p_OG0003304,4
h_OG0012646,p_OG0003304,4
h_OG0013725,p_OG0003304,5
h_OG0008996,p_OG0003306,4
h_OG0003834,p_OG0003307,4
h_OG0004702,p_OG0003307,4
h_OG0007059,p_OG0003307,4
h_OG0009595,p_OG0003307,4
h_OG0010416,p_OG0003307,4
h_OG0011266,p_OG0003307,4
h_OG0012266,p_OG0003307,4
h_OG0012505,p_OG0003307,4
h_OG0003834,p_OG0003308,4
h_OG0005185,p_OG0003308,4
h_OG0003834,p_OG0003312,4
h_OG0003884,p_OG0003313,4
h_OG0002319,p_OG0003314,4
h_OG0004702,p_OG0003314,4
h_OG0005135,p_OG0003314,4
h_OG0007059,p_OG0003314,5
h_OG0012266,p_OG0003314,4
h_OG0013925,p_OG0003314,3
h_OG0007432,p_OG0003315,4
h_OG0013599,p_OG0003315,4
h_OG0003884,p_OG0003318,4
h_OG0007721,p_OG0003318,3
h_OG0013086,p_OG0003318,4
h_OG0002090,p_OG0003319,4
h_OG0003975,p_OG0003319,4
h_OG0006022,p_OG0003319,6
h_OG0011514,p_OG0003319,5
h_OG0013725,p_OG0003319,6
h_OG0003884,p_OG0003320,4
h_OG0000769,p_OG0003321,4
h_OG0003413,p_OG0003321,5
h_OG0004601,p_OG0003321,4
h_OG0006989,p_OG0003321,4
h_OG0007758,p_OG0003321,5
h_OG0003834,p_OG0003322,4
h_OG0011953,p_OG0003322,3
h_OG0003413,p_OG0003323,5
h_OG0009045,p_OG0003324,4
h_OG0000640,p_OG0003325,4
h_OG0003834,p_OG0003325,5
h_OG0005185,p_OG0003326,4
h_OG0001792,p_OG0003327,4
h_OG0002593,p_OG0003327,4
h_OG0007373,p_OG0003327,4
h_OG0009356,p_OG0003327,4
h_OG0011557,p_OG0003327,4
h_OG0002319,p_OG0003328,3
h_OG0005385,p_OG0003328,4
h_OG0009951,p_OG0003328,4
h_OG0011102,p_OG0003328,4
h_OG0011270,p_OG0003328,4
h_OG0011750,p_OG0003328,4
h_OG0011879,p_OG0003328,4
h_OG0007059,p_OG0003329,4
h_OG0000147,p_OG0003330,4
h_OG0001090,p_OG0003330,4
h_OG0002642,p_OG0003330,4
h_OG0002766,p_OG0003330,4
h_OG0004271,p_OG0003330,4
h_OG0005169,p_OG0003330,5
h_OG0006691,p_OG0003330,4
h_OG0006962,p_OG0003330,4
h_OG0006975,p_OG0003330,4
h_OG0007765,p_OG0003330,3
h_OG0008931,p_OG0003330,4
h_OG0010893,p_OG0003330,3
h_OG0012139,p_OG0003330,4
h_OG0012406,p_OG0003330,4
h_OG0014015,p_OG0003330,3
h_OG0000147,p_OG0003332,4
h_OG0000746,p_OG0003332,4
h_OG0002372,p_OG0003332,3
h_OG0002561,p_OG0003332,4
h_OG0004047,p_OG0003332,5
h_OG0004494,p_OG0003332,4
h_OG0005416,p_OG0003332,4
h_OG0006063,p_OG0003332,4
h_OG0006488,p_OG0003332,4
h_OG0007797,p_OG0003332,5
h_OG0008118,p_OG0003332,4
h_OG0009623,p_OG0003332,5
h_OG0009951,p_OG0003332,4
h_OG0010844,p_OG0003332,4
h_OG0010893,p_OG0003332,3
h_OG0011155,p_OG0003332,5
h_OG0011270,p_OG0003332,4
h_OG0012088,p_OG0003332,4
h_OG0013086,p_OG0003332,4
h_OG0013448,p_OG0003332,4
h_OG0004728,p_OG0003333,3
h_OG0005495,p_OG0003333,4
h_OG0006909,p_OG0003333,4
h_OG0010032,p_OG0003333,4
h_OG0010141,p_OG0003333,4
h_OG0003834,p_OG0003334,4
h_OG0001875,p_OG0003336,4
h_OG0000147,p_OG0003339,4
h_OG0002534,p_OG0003339,4
h_OG0003884,p_OG0003339,4
h_OG0004992,p_OG0003339,4
h_OG0005385,p_OG0003339,4
h_OG0006031,p_OG0003339,3
h_OG0006691,p_OG0003339,4
h_OG0007797,p_OG0003339,4
h_OG0007967,p_OG0003339,4
h_OG0008118,p_OG0003339,4
h_OG0008189,p_OG0003339,4
h_OG0008749,p_OG0003339,4
h_OG0009900,p_OG0003339,4
h_OG0009951,p_OG0003339,4
h_OG0010209,p_OG0003339,4
h_OG0011845,p_OG0003339,4
h_OG0012266,p_OG0003339,4
h_OG0014013,p_OG0003339,3
h_OG0000147,p_OG0003340,6
h_OG0003714,p_OG0003340,3
h_OG0004595,p_OG0003340,3
h_OG0006691,p_OG0003340,4
h_OG0009900,p_OG0003340,3
h_OG0000147,p_OG0003342,4
h_OG0000402,p_OG0003342,4
h_OG0000909,p_OG0003342,4
h_OG0001279,p_OG0003342,4
h_OG0001450,p_OG0003342,5
h_OG0001629,p_OG0003342,4
h_OG0002561,p_OG0003342,5
h_OG0002726,p_OG0003342,4
h_OG0003441,p_OG0003342,4
h_OG0003714,p_OG0003342,3
h_OG0004047,p_OG0003342,5
h_OG0004271,p_OG0003342,4
h_OG0004591,p_OG0003342,4
h_OG0005385,p_OG0003342,4
h_OG0005563,p_OG0003342,5
h_OG0006063,p_OG0003342,4
h_OG0006691,p_OG0003342,4
h_OG0006764,p_OG0003342,3
h_OG0006962,p_OG0003342,4
h_OG0007773,p_OG0003342,4
h_OG0007820,p_OG0003342,4
h_OG0009623,p_OG0003342,5
h_OG0010735,p_OG0003342,4
h_OG0010893,p_OG0003342,3
h_OG0011270,p_OG0003342,4
h_OG0012088,p_OG0003342,4
h_OG0012253,p_OG0003342,4
h_OG0013177,p_OG0003342,4
h_OG0013448,p_OG0003342,4
h_OG0000262,p_OG0003344,5
h_OG0000304,p_OG0003344,3
h_OG0001258,p_OG0003344,4
h_OG0001321,p_OG0003344,3
h_OG0001466,p_OG0003344,3
h_OG0001685,p_OG0003344,4
h_OG0001812,p_OG0003344,5
h_OG0001903,p_OG0003344,4
h_OG0002004,p_OG0003344,4
h_OG0002275,p_OG0003344,4
h_OG0002615,p_OG0003344,4
h_OG0002731,p_OG0003344,4
h_OG0003157,p_OG0003344,4
h_OG0003214,p_OG0003344,4
h_OG0005018,p_OG0003344,4
h_OG0005035,p_OG0003344,4
h_OG0005093,p_OG0003344,5
h_OG0005482,p_OG0003344,3
h_OG0005677,p_OG0003344,3
h_OG0005858,p_OG0003344,5
h_OG0005975,p_OG0003344,3
h_OG0006185,p_OG0003344,4
h_OG0006209,p_OG0003344,3
h_OG0006661,p_OG0003344,4
h_OG0007221,p_OG0003344,3
h_OG0007569,p_OG0003344,4
h_OG0007967,p_OG0003344,4
h_OG0008025,p_OG0003344,3
h_OG0008170,p_OG0003344,5
h_OG0008277,p_OG0003344,4
h_OG0008361,p_OG0003344,4
h_OG0008528,p_OG0003344,3
h_OG0008741,p_OG0003344,4
h_OG0008744,p_OG0003344,4
h_OG0009188,p_OG0003344,3
h_OG0009316,p_OG0003344,3
h_OG0009835,p_OG0003344,4
h_OG0010389,p_OG0003344,3
h_OG0010894,p_OG0003344,3
h_OG0010982,p_OG0003344,5
h_OG0011110,p_OG0003344,3
h_OG0011236,p_OG0003344,4
h_OG0011438,p_OG0003344,4
h_OG0011486,p_OG0003344,4
h_OG0011615,p_OG0003344,4
h_OG0011795,p_OG0003344,4
h_OG0011893,p_OG0003344,4
h_OG0012209,p_OG0003344,4
h_OG0012259,p_OG0003344,4
h_OG0012424,p_OG0003344,4
h_OG0012452,p_OG0003344,3
h_OG0012867,p_OG0003344,4
h_OG0012973,p_OG0003344,4
h_OG0013191,p_OG0003344,4
h_OG0013546,p_OG0003344,4
h_OG0013626,p_OG0003344,4
h_OG0013682,p_OG0003344,4
h_OG0013762,p_OG0003344,5
h_OG0000077,p_OG0003350,4
h_OG0000800,p_OG0003350,5
h_OG0001090,p_OG0003350,4
h_OG0002005,p_OG0003350,4
h_OG0002362,p_OG0003350,4
h_OG0002766,p_OG0003350,4
h_OG0004271,p_OG0003350,4
h_OG0004849,p_OG0003350,5
h_OG0005169,p_OG0003350,4
h_OG0006691,p_OG0003350,4
h_OG0006751,p_OG0003350,3
h_OG0006764,p_OG0003350,4
h_OG0007608,p_OG0003350,4
h_OG0007758,p_OG0003350,5
h_OG0007765,p_OG0003350,3
h_OG0007797,p_OG0003350,5
h_OG0008289,p_OG0003350,4
h_OG0008889,p_OG0003350,4
h_OG0008931,p_OG0003350,4
h_OG0009258,p_OG0003350,4
h_OG0009372,p_OG0003350,4
h_OG0009900,p_OG0003350,5
h_OG0009951,p_OG0003350,4
h_OG0009953,p_OG0003350,4
h_OG0010342,p_OG0003350,4
h_OG0010524,p_OG0003350,4
h_OG0011257,p_OG0003350,4
h_OG0011270,p_OG0003350,4
h_OG0011580,p_OG0003350,4
h_OG0011958,p_OG0003350,4
h_OG0012139,p_OG0003350,4
h_OG0012475,p_OG0003350,3
h_OG0012608,p_OG0003350,5
h_OG0013177,p_OG0003350,4
h_OG0013242,p_OG0003350,4
h_OG0013562,p_OG0003350,5
h_OG0013635,p_OG0003350,3
h_OG0013854,p_OG0003350,4
h_OG0013898,p_OG0003350,5
h_OG0013992,p_OG0003350,4
h_OG0006883,p_OG0003351,4
h_OG0000256,p_OG0003353,4
h_OG0002319,p_OG0003353,3
h_OG0004993,p_OG0003353,5
h_OG0008118,p_OG0003353,4
h_OG0008931,p_OG0003353,4
h_OG0009951,p_OG0003353,4
h_OG0010416,p_OG0003353,4
h_OG0011266,p_OG0003353,4
h_OG0012266,p_OG0003353,4
h_OG0001792,p_OG0003355,4
h_OG0001792,p_OG0003358,4
h_OG0003834,p_OG0003358,4
h_OG0006022,p_OG0003358,6
h_OG0007089,p_OG0003358,3
h_OG0011514,p_OG0003358,4
h_OG0012362,p_OG0003358,4
h_OG0012646,p_OG0003358,4
h_OG0004702,p_OG0003361,4
h_OG0005135,p_OG0003361,4
h_OG0007059,p_OG0003361,5
h_OG0012266,p_OG0003361,4
h_OG0013243,p_OG0003361,4
h_OG0000095,p_OG0003362,4
h_OG0001454,p_OG0003362,4
h_OG0003349,p_OG0003362,4
h_OG0003834,p_OG0003362,4
h_OG0004012,p_OG0003362,4
h_OG0004264,p_OG0003362,4
h_OG0004393,p_OG0003362,4
h_OG0005639,p_OG0003362,4
h_OG0008416,p_OG0003362,3
h_OG0008996,p_OG0003362,4
h_OG0012266,p_OG0003362,4
h_OG0012505,p_OG0003362,4
h_OG0012646,p_OG0003362,4
h_OG0003834,p_OG0003363,4
h_OG0005185,p_OG0003363,4
h_OG0005495,p_OG0003363,4
h_OG0007059,p_OG0003363,4
h_OG0011591,p_OG0003363,4
h_OG0012505,p_OG0003363,4
h_OG0003884,p_OG0003364,3
h_OG0006751,p_OG0003364,3
h_OG0010652,p_OG0003364,4
h_OG0004428,p_OG0003366,4
h_OG0005185,p_OG0003366,4
h_OG0007059,p_OG0003366,4
h_OG0008996,p_OG0003366,4
h_OG0000585,p_OG0003367,4
h_OG0000640,p_OG0003367,4
h_OG0001544,p_OG0003367,4
h_OG0002319,p_OG0003367,3
h_OG0003834,p_OG0003367,4
h_OG0005819,p_OG0003367,4
h_OG0006896,p_OG0003367,4
h_OG0007820,p_OG0003367,3
h_OG0008289,p_OG0003367,4
h_OG0008931,p_OG0003367,4
h_OG0009951,p_OG0003367,4
h_OG0010059,p_OG0003367,4
h_OG0011266,p_OG0003367,4
h_OG0012266,p_OG0003367,4
h_OG0012374,p_OG0003367,5
h_OG0012427,p_OG0003367,3
h_OG0013031,p_OG0003367,4
h_OG0014001,p_OG0003367,4
h_OG0000256,p_OG0003368,4
h_OG0002319,p_OG0003368,3
h_OG0002432,p_OG0003368,4
h_OG0005659,p_OG0003368,4
h_OG0006691,p_OG0003368,4
h_OG0006764,p_OG0003368,3
h_OG0007607,p_OG0003368,4
h_OG0007721,p_OG0003368,3
h_OG0008118,p_OG0003368,4
h_OG0009951,p_OG0003368,4
h_OG0013599,p_OG0003368,4
h_OG0005185,p_OG0003370,4
h_OG0006031,p_OG0003371,3
h_OG0012266,p_OG0003371,4
h_OG0001792,p_OG0003372,4
h_OG0003834,p_OG0003372,4
h_OG0003975,p_OG0003372,4
h_OG0004264,p_OG0003372,4
h_OG0006680,p_OG0003376,4
h_OG0013725,p_OG0003377,5
h_OG0004702,p_OG0003378,4
h_OG0004992,p_OG0003378,4
h_OG0005385,p_OG0003378,4
h_OG0006691,p_OG0003378,4
h_OG0007967,p_OG0003378,4
h_OG0008118,p_OG0003378,4
h_OG0008189,p_OG0003378,4
h_OG0008285,p_OG0003378,3
h_OG0012266,p_OG0003378,4
h_OG0013974,p_OG0003378,4
h_OG0002230,p_OG0003379,4
h_OG0005443,p_OG0003379,4
h_OG0005563,p_OG0003379,4
h_OG0005796,p_OG0003379,4
h_OG0008080,p_OG0003379,4
h_OG0008874,p_OG0003379,4
h_OG0010652,p_OG0003379,5
h_OG0003834,p_OG0003381,4
h_OG0001533,p_OG0003382,4
h_OG0002534,p_OG0003382,4
h_OG0004702,p_OG0003382,4
h_OG0004992,p_OG0003382,4
h_OG0006691,p_OG0003382,5
h_OG0007721,p_OG0003382,3
h_OG0007967,p_OG0003382,4
h_OG0008118,p_OG0003382,4
h_OG0008189,p_OG0003382,4
h_OG0010209,p_OG0003382,4
h_OG0010652,p_OG0003382,5
h_OG0010735,p_OG0003382,4
h_OG0012266,p_OG0003382,4
h_OG0003714,p_OG0003383,3
h_OG0010469,p_OG0003383,3
h_OG0003757,p_OG0003384,5
h_OG0000640,p_OG0003386,4
h_OG0005598,p_OG0003386,4
h_OG0009900,p_OG0003386,4
h_OG0013554,p_OG0003386,4
h_OG0000095,p_OG0003391,4
h_OG0000256,p_OG0003391,4
h_OG0000476,p_OG0003391,4
h_OG0001259,p_OG0003391,4
h_OG0002319,p_OG0003391,3
h_OG0002986,p_OG0003391,4
h_OG0003447,p_OG0003391,4
h_OG0003642,p_OG0003391,4
h_OG0004655,p_OG0003391,4
h_OG0004702,p_OG0003391,4
h_OG0004993,p_OG0003391,5
h_OG0005659,p_OG0003391,4
h_OG0005894,p_OG0003391,5
h_OG0006051,p_OG0003391,4
h_OG0006086,p_OG0003391,4
h_OG0006341,p_OG0003391,4
h_OG0006389,p_OG0003391,4
h_OG0007038,p_OG0003391,4
h_OG0007059,p_OG0003391,4
h_OG0007138,p_OG0003391,4
h_OG0007721,p_OG0003391,3
h_OG0007967,p_OG0003391,4
h_OG0008080,p_OG0003391,5
h_OG0008118,p_OG0003391,4
h_OG0008631,p_OG0003391,4
h_OG0008672,p_OG0003391,4
h_OG0009595,p_OG0003391,4
h_OG0009900,p_OG0003391,3
h_OG0009951,p_OG0003391,4
h_OG0010416,p_OG0003391,4
h_OG0010547,p_OG0003391,4
h_OG0011174,p_OG0003391,5
h_OG0012266,p_OG0003391,4
h_OG0012382,p_OG0003391,4
h_OG0012427,p_OG0003391,3
h_OG0013974,p_OG0003391,5
h_OG0014001,p_OG0003391,4
h_OG0014013,p_OG0003391,3
h_OG0014015,p_OG0003391,3
h_OG0006031,p_OG0003395,3
h_OG0006751,p_OG0003395,3
h_OG0007797,p_OG0003395,5
h_OG0007967,p_OG0003395,4
h_OG0013974,p_OG0003395,4
h_OG0000147,p_OG0003398,4
h_OG0003883,p_OG0003398,4
h_OG0005385,p_OG0003398,4
h_OG0006042,p_OG0003398,4
h_OG0006341,p_OG0003398,4
h_OG0006691,p_OG0003398,4
h_OG0006975,p_OG0003398,4
h_OG0008285,p_OG0003398,3
h_OG0012382,p_OG0003398,4
h_OG0003884,p_OG0003399,4
h_OG0007797,p_OG0003399,4
h_OG0010652,p_OG0003399,5
h_OG0003834,p_OG0003401,4
h_OG0004428,p_OG0003402,4
h_OG0005185,p_OG0003402,4
h_OG0007059,p_OG0003402,4
h_OG0008996,p_OG0003402,4
h_OG0000853,p_OG0003404,4
h_OG0001792,p_OG0003404,4
h_OG0002090,p_OG0003404,4
h_OG0003413,p_OG0003404,5
h_OG0003523,p_OG0003404,4
h_OG0003834,p_OG0003404,4
h_OG0003975,p_OG0003404,4
h_OG0003987,p_OG0003404,4
h_OG0004264,p_OG0003404,4
h_OG0005093,p_OG0003404,5
h_OG0005185,p_OG0003404,4
h_OG0006022,p_OG0003404,6
h_OG0007324,p_OG0003404,4
h_OG0010794,p_OG0003404,6
h_OG0011514,p_OG0003404,4
h_OG0003714,p_OG0003411,3
h_OG0006031,p_OG0003411,3
h_OG0006691,p_OG0003411,5
h_OG0008118,p_OG0003411,4
h_OG0010469,p_OG0003411,3
h_OG0010652,p_OG0003411,5
h_OG0005185,p_OG0003413,4
h_OG0007059,p_OG0003413,4
h_OG0001892,p_OG0003414,5
h_OG0003714,p_OG0003414,3
h_OG0004992,p_OG0003414,4
h_OG0005321,p_OG0003414,4
h_OG0005563,p_OG0003414,5
h_OG0006031,p_OG0003414,3
h_OG0006691,p_OG0003414,4
h_OG0007967,p_OG0003414,4
h_OG0008118,p_OG0003414,4
h_OG0008189,p_OG0003414,4
h_OG0008672,p_OG0003414,4
h_OG0010209,p_OG0003414,4
h_OG0010652,p_OG0003414,5
h_OG0013086,p_OG0003414,4
h_OG0013974,p_OG0003414,5
h_OG0014015,p_OG0003414,4
h_OG0005385,p_OG0003415,4
h_OG0006324,p_OG0003415,3
h_OG0012266,p_OG0003416,4
h_OG0001792,p_OG0003417,4
h_OG0003834,p_OG0003417,4
h_OG0007432,p_OG0003417,4
h_OG0009900,p_OG0003417,4
h_OG0013086,p_OG0003418,4
h_OG0009045,p_OG0003420,4
h_OG0000853,p_OG0003424,5
h_OG0001792,p_OG0003424,4
h_OG0003834,p_OG0003424,4
h_OG0003975,p_OG0003424,5
h_OG0004264,p_OG0003424,5
h_OG0005185,p_OG0003424,4
h_OG0009168,p_OG0003424,5
h_OG0009283,p_OG0003424,5
h_OG0003097,p_OG0003426,4
h_OG0000632,p_OG0003429,4
h_OG0002083,p_OG0003429,4
h_OG0005321,p_OG0003429,4
h_OG0005563,p_OG0003429,4
h_OG0005882,p_OG0003429,4
h_OG0006975,p_OG0003429,4
h_OG0010573,p_OG0003429,4
h_OG0010652,p_OG0003429,6
h_OG0011014,p_OG0003429,4
h_OG0005563,p_OG0003433,4
h_OG0009469,p_OG0003433,5
h_OG0011270,p_OG0003433,4
h_OG0003834,p_OG0003435,4
h_OG0003834,p_OG0003437,4
h_OG0003834,p_OG0003438,4
h_OG0005185,p_OG0003438,4
h_OG0007650,p_OG0003439,4
h_OG0007758,p_OG0003439,4
h_OG0011177,p_OG0003439,5
h_OG0000095,p_OG0003440,4
h_OG0000256,p_OG0003440,4
h_OG0000585,p_OG0003440,4
h_OG0002319,p_OG0003440,3
h_OG0003642,p_OG0003440,4
h_OG0004655,p_OG0003440,4
h_OG0004702,p_OG0003440,4
h_OG0004993,p_OG0003440,5
h_OG0005659,p_OG0003440,4
h_OG0006051,p_OG0003440,4
h_OG0006341,p_OG0003440,4
h_OG0006389,p_OG0003440,4
h_OG0006764,p_OG0003440,3
h_OG0007059,p_OG0003440,4
h_OG0007721,p_OG0003440,3
h_OG0008118,p_OG0003440,4
h_OG0009405,p_OG0003440,5
h_OG0009595,p_OG0003440,4
h_OG0009951,p_OG0003440,4
h_OG0010416,p_OG0003440,4
h_OG0012266,p_OG0003440,4
h_OG0012427,p_OG0003440,3
h_OG0013031,p_OG0003440,4
h_OG0014001,p_OG0003440,4
h_OG0001792,p_OG0003447,4
h_OG0002090,p_OG0003447,4
h_OG0003523,p_OG0003447,4
h_OG0003834,p_OG0003447,4
h_OG0003975,p_OG0003447,4
h_OG0004264,p_OG0003447,4
h_OG0006022,p_OG0003447,5
h_OG0007324,p_OG0003447,4
h_OG0011514,p_OG0003447,4
h_OG0012646,p_OG0003447,4
h_OG0013725,p_OG0003447,5
h_OG0007724,p_OG0003451,3
h_OG0008302,p_OG0003451,4
h_OG0007198,p_OG0003455,5
h_OG0005185,p_OG0003456,4
h_OG0003834,p_OG0003459,4
h_OG0003834,p_OG0003461,4
h_OG0005185,p_OG0003461,4
h_OG0012646,p_OG0003461,5
h_OG0005185,p_OG0003464,4
h_OG0010118,p_OG0003464,4
h_OG0011252,p_OG0003466,4
h_OG0000640,p_OG0003469,4
h_OG0001792,p_OG0003469,4
h_OG0003834,p_OG0003469,4
h_OG0008749,p_OG0003469,4
h_OG0009900,p_OG0003469,4
h_OG0013554,p_OG0003469,4
h_OG0002090,p_OG0003470,5
h_OG0003975,p_OG0003470,4
h_OG0004264,p_OG0003470,4
h_OG0003834,p_OG0003471,5
h_OG0008996,p_OG0003471,5
h_OG0003834,p_OG0003476,4
h_OG0001241,p_OG0003480,4
h_OG0001792,p_OG0003480,4
h_OG0002090,p_OG0003480,4
h_OG0004264,p_OG0003480,4
h_OG0006022,p_OG0003480,5
h_OG0011514,p_OG0003480,4
h_OG0003834,p_OG0003484,4
h_OG0004684,p_OG0003488,4
h_OG0007545,p_OG0003488,4
h_OG0011916,p_OG0003488,4
h_OG0003884,p_OG0003494,4
h_OG0003884,p_OG0003495,4
h_OG0001792,p_OG0003496,4
h_OG0003523,p_OG0003496,4
h_OG0003834,p_OG0003496,4
h_OG0003975,p_OG0003496,4
h_OG0005185,p_OG0003496,4
h_OG0009168,p_OG0003496,4
h_OG0001792,p_OG0003497,5
h_OG0004601,p_OG0003497,4
h_OG0001792,p_OG0003500,4
h_OG0003523,p_OG0003500,4
h_OG0003834,p_OG0003500,4
h_OG0005185,p_OG0003500,4
h_OG0011489,p_OG0003500,4
h_OG0013086,p_OG0003501,4
h_OG0000256,p_OG0003502,4
h_OG0001063,p_OG0003502,3
h_OG0002319,p_OG0003502,3
h_OG0002719,p_OG0003502,5
h_OG0002738,p_OG0003502,3
h_OG0003642,p_OG0003502,4
h_OG0003930,p_OG0003502,4
h_OG0004393,p_OG0003502,4
h_OG0004428,p_OG0003502,4
h_OG0004642,p_OG0003502,4
h_OG0004702,p_OG0003502,4
h_OG0004993,p_OG0003502,5
h_OG0005135,p_OG0003502,4
h_OG0005820,p_OG0003502,4
h_OG0006051,p_OG0003502,4
h_OG0006303,p_OG0003502,4
h_OG0006522,p_OG0003502,3
h_OG0006948,p_OG0003502,4
h_OG0007059,p_OG0003502,4
h_OG0007301,p_OG0003502,4
h_OG0008727,p_OG0003502,4
h_OG0009595,p_OG0003502,4
h_OG0010095,p_OG0003502,4
h_OG0010416,p_OG0003502,4
h_OG0010547,p_OG0003502,4
h_OG0010648,p_OG0003502,4
h_OG0011845,p_OG0003502,4
h_OG0012266,p_OG0003502,4
h_OG0013925,p_OG0003502,3
h_OG0014013,p_OG0003502,3
h_OG0001241,p_OG0003503,5
h_OG0002090,p_OG0003503,4
h_OG0002223,p_OG0003503,4
h_OG0003975,p_OG0003503,4
h_OG0004264,p_OG0003503,4
h_OG0006022,p_OG0003503,6
h_OG0007324,p_OG0003503,4
h_OG0008996,p_OG0003503,4
h_OG0011514,p_OG0003503,5
h_OG0003834,p_OG0003504,4
h_OG0003884,p_OG0003511,4
h_OG0003930,p_OG0003511,4
h_OG0004428,p_OG0003511,4
h_OG0005135,p_OG0003511,4
h_OG0010652,p_OG0003511,5
h_OG0005185,p_OG0003516,4
h_OG0010118,p_OG0003516,3
h_OG0006751,p_OG0003517,3
h_OG0009045,p_OG0003517,4
h_OG0009469,p_OG0003517,6
h_OG0010735,p_OG0003517,5
h_OG0010893,p_OG0003517,3
h_OG0011270,p_OG0003517,4
h_OG0011811,p_OG0003517,6
h_OG0012088,p_OG0003517,5
h_OG0013086,p_OG0003517,4
h_OG0003834,p_OG0003518,4
h_OG0004264,p_OG0003522,4
h_OG0004702,p_OG0003525,4
h_OG0012266,p_OG0003525,4
h_OG0001919,p_OG0003526,5
h_OG0005385,p_OG0003526,4
h_OG0006691,p_OG0003526,4
h_OG0010102,p_OG0003526,5
h_OG0010759,p_OG0003526,4
h_OG0011755,p_OG0003526,4
h_OG0012088,p_OG0003526,4
h_OG0003045,p_OG0003527,4
h_OG0000423,p_OG0003530,4
h_OG0003643,p_OG0003530,3
h_OG0008931,p_OG0003530,4
h_OG0009045,p_OG0003530,4
h_OG0009469,p_OG0003530,5
h_OG0011266,p_OG0003530,5
h_OG0002090,p_OG0003531,4
h_OG0003505,p_OG0003531,4
h_OG0005185,p_OG0003531,4
h_OG0000308,p_OG0003540,5
h_OG0001575,p_OG0003540,4
h_OG0002060,p_OG0003540,3
h_OG0005284,p_OG0003540,4
h_OG0006640,p_OG0003540,3
h_OG0006974,p_OG0003540,4
h_OG0007094,p_OG0003540,5
h_OG0010188,p_OG0003540,3
h_OG0012605,p_OG0003540,3
h_OG0000423,p_OG0003543,4
h_OG0002616,p_OG0003543,4
h_OG0003930,p_OG0003543,4
h_OG0008727,p_OG0003543,4
h_OG0009455,p_OG0003543,4
h_OG0000147,p_OG0003548,4
h_OG0001169,p_OG0003548,4
h_OG0001259,p_OG0003548,4
h_OG0001514,p_OG0003548,3
h_OG0003714,p_OG0003548,3
h_OG0004992,p_OG0003548,4
h_OG0005280,p_OG0003548,4
h_OG0005321,p_OG0003548,4
h_OG0005385,p_OG0003548,3
h_OG0005563,p_OG0003548,4
h_OG0006015,p_OG0003548,4
h_OG0006031,p_OG0003548,3
h_OG0006341,p_OG0003548,4
h_OG0006607,p_OG0003548,4
h_OG0006691,p_OG0003548,4
h_OG0006764,p_OG0003548,3
h_OG0007721,p_OG0003548,3
h_OG0007797,p_OG0003548,4
h_OG0008118,p_OG0003548,4
h_OG0008631,p_OG0003548,4
h_OG0009356,p_OG0003548,4
h_OG0009951,p_OG0003548,4
h_OG0010209,p_OG0003548,4
h_OG0010652,p_OG0003548,4
h_OG0010735,p_OG0003548,4
h_OG0010893,p_OG0003548,3
h_OG0011879,p_OG0003548,5
h_OG0013086,p_OG0003548,5
h_OG0013448,p_OG0003548,4
h_OG0003834,p_OG0003549,4
h_OG0003834,p_OG0003551,4
h_OG0003834,p_OG0003553,4
h_OG0003834,p_OG0003554,4
h_OG0005185,p_OG0003554,4
h_OG0003523,p_OG0003555,4
h_OG0003834,p_OG0003555,4
h_OG0005185,p_OG0003555,4
h_OG0011489,p_OG0003555,4
h_OG0003494,p_OG0003559,4
h_OG0003523,p_OG0003559,4
h_OG0005185,p_OG0003559,4
h_OG0005185,p_OG0003560,4
h_OG0002319,p_OG0003562,3
h_OG0006751,p_OG0003562,3
h_OG0012266,p_OG0003562,4
h_OG0004702,p_OG0003563,5
h_OG0006751,p_OG0003563,3
h_OG0007059,p_OG0003563,5
h_OG0007718,p_OG0003563,3
h_OG0008189,p_OG0003563,5
h_OG0012266,p_OG0003563,5
h_OG0003834,p_OG0003564,4
h_OG0002090,p_OG0003565,4
